# Experiment Results
# Name,B1_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,70
# Final Avg (last 100),32.07
# Overall Avg,27.15
# Overall Std,17.08
# Block Averages (per 100 eps),"2.82, 34.44, 34.03, 32.38, 32.07"
# --- Observational Notes ---
# Training Stability (avg variance),173.86
# Max Performance Drop (forgetting),4.43
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
90,13,13,0.96,523,16440,4.82,2.20,0.96,0.00,0
91,1,13,0.96,501,16941,4.79,2.19,0.96,0.00,0
92,0,13,0.95,401,17342,4.79,2.19,0.96,0.01,0
93,1,13,0.95,501,17843,4.78,2.19,0.96,0.01,0
94,0,13,0.94,401,18244,4.78,2.19,0.96,0.02,0
95,36,36,1.31,1682,19926,28.32,5.32,1.31,0.00,0
96,38,38,1.69,1366,21292,53.58,7.32,1.69,0.00,0
97,20,38,1.88,2401,23693,59.32,7.70,1.88,0.00,0
98,28,38,2.14,667,24360,71.17,8.44,2.14,0.00,0
99,41,41,2.54,921,25281,98.05,9.90,2.54,0.00,0
100,31,41,2.82,985,26266,111.47,10.56,2.82,0.00,0
101,32,41,3.14,714,26980,124.98,11.18,3.11,-0.03,0
102,61,61,3.74,1567,28547,183.86,13.56,3.71,-0.03,0
103,30,61,4.04,612,29159,193.41,13.91,4.00,-0.04,0
104,5,61,4.08,146,29305,192.38,13.87,4.05,-0.03,0
105,55,61,4.63,1492,30797,235.44,15.34,4.58,-0.05,0
106,49,61,5.12,1096,31893,265.41,16.29,5.07,-0.05,0
107,20,61,5.32,400,32293,265.49,16.29,5.27,-0.05,0
108,67,67,5.99,1709,34002,326.84,18.08,5.93,-0.06,0
109,42,67,6.41,1082,35084,342.23,18.50,6.35,-0.06,0
110,37,67,6.77,758,35842,351.88,18.76,6.71,-0.06,0
111,51,67,7.27,1108,36950,376.96,19.42,7.21,-0.06,0
112,21,67,7.47,450,37400,373.88,19.34,7.41,-0.06,0
113,20,67,7.67,333,37733,371.80,19.28,7.59,-0.08,0
114,41,67,8.07,807,38540,380.61,19.51,8.00,-0.07,0
115,43,67,8.50,1139,39679,391.35,19.78,8.42,-0.08,0
116,26,67,8.76,499,40178,388.24,19.70,8.67,-0.09,0
117,40,67,9.15,958,41136,393.31,19.83,9.07,-0.08,0
118,17,67,9.31,435,41571,386.98,19.67,9.23,-0.08,0
119,19,67,9.49,407,41978,382.41,19.56,9.41,-0.08,0
120,28,67,9.75,573,42551,378.71,19.46,9.67,-0.08,0
121,29,67,10.04,607,43158,373.36,19.32,9.94,-0.10,0
122,35,67,10.38,774,43932,370.21,19.24,10.29,-0.09,0
123,40,67,10.78,928,44860,370.23,19.24,10.67,-0.11,0
124,31,67,11.09,731,45591,366.28,19.14,10.98,-0.11,0
125,55,67,11.63,1595,47186,378.45,19.45,11.52,-0.11,0
126,19,67,11.81,417,47603,369.31,19.22,11.70,-0.11,0
127,43,67,12.23,979,48582,371.16,19.27,12.12,-0.11,0
128,56,67,12.79,1705,50287,381.61,19.53,12.66,-0.13,0
129,34,67,13.11,813,51100,370.68,19.25,13.00,-0.11,0
130,30,67,13.41,700,51800,357.86,18.92,13.28,-0.13,0
131,18,67,13.59,355,52155,345.50,18.59,13.46,-0.13,0
132,51,67,14.08,1185,53340,346.80,18.62,13.96,-0.12,0
133,24,67,14.32,469,53809,334.04,18.28,14.18,-0.14,0
134,29,67,14.61,678,54487,319.48,17.87,14.47,-0.14,0
135,24,67,14.85,640,55127,303.62,17.42,14.70,-0.15,0
136,43,67,15.28,849,55976,290.40,17.04,15.13,-0.15,0
137,27,67,15.55,554,56530,272.69,16.51,15.40,-0.15,0
138,43,67,15.98,913,57443,259.46,16.11,15.82,-0.16,0
139,26,67,16.24,543,57986,246.28,15.69,16.08,-0.16,0
140,45,67,16.69,1125,59111,242.80,15.58,16.52,-0.17,0
141,33,67,17.02,789,59900,223.14,14.94,16.85,-0.17,0
142,39,67,17.41,793,60693,201.97,14.21,17.24,-0.17,0
143,43,67,17.82,944,61637,182.01,13.49,17.66,-0.16,0
144,46,67,18.28,1076,62713,160.37,12.66,18.10,-0.18,0
145,31,67,18.56,706,63419,160.71,12.68,18.41,-0.15,0
146,46,67,19.02,1068,64487,162.88,12.76,18.83,-0.19,0
147,48,67,19.49,1167,65654,161.13,12.69,19.31,-0.18,0
148,15,67,19.64,389,66043,168.52,12.98,19.45,-0.19,0
149,47,67,20.11,1086,67129,170.53,13.06,19.91,-0.20,0
150,29,67,20.39,534,67663,170.98,13.08,20.20,-0.19,0
151,40,67,20.79,926,68589,171.07,13.08,20.58,-0.21,0
152,24,67,21.03,464,69053,160.63,12.67,20.82,-0.21,0
153,23,67,21.25,516,69569,163.02,12.77,21.05,-0.20,0
154,30,67,21.55,681,70250,145.33,12.06,21.34,-0.21,0
155,23,67,21.76,440,70690,140.36,11.85,21.56,-0.20,0
156,55,67,22.31,1205,71895,144.47,12.02,22.09,-0.22,0
157,27,67,22.58,572,72467,141.26,11.89,22.36,-0.22,0
158,43,67,23.00,887,73354,121.88,11.04,22.78,-0.22,0
159,28,67,23.28,560,73914,121.57,11.03,23.05,-0.23,0
160,9,67,23.35,175,74089,133.91,11.57,23.14,-0.21,0
161,14,67,23.48,337,74426,135.20,11.63,23.26,-0.22,0
162,49,67,23.97,1007,75433,137.13,11.71,23.73,-0.24,0
163,31,67,24.25,563,75996,133.53,11.56,24.04,-0.21,0
164,46,67,24.71,787,76783,135.47,11.64,24.47,-0.24,0
165,10,67,24.79,176,76959,144.77,12.03,24.56,-0.23,0
166,33,67,25.11,655,77614,143.71,11.99,24.87,-0.24,0
167,20,67,25.30,397,78011,146.24,12.09,25.06,-0.24,0
168,38,67,25.68,704,78715,141.48,11.89,25.43,-0.25,0
169,34,67,25.99,747,79462,137.26,11.72,25.76,-0.23,0
170,34,67,26.31,728,80190,136.60,11.69,26.07,-0.24,0
171,49,67,26.80,1129,81319,140.60,11.86,26.53,-0.27,0
172,53,67,27.33,1040,82359,147.53,12.15,27.06,-0.27,0
173,50,67,27.82,1132,83491,151.66,12.32,27.55,-0.27,0
174,44,67,28.22,968,84459,153.02,12.37,27.98,-0.24,0
175,37,67,28.59,918,85377,144.98,12.04,28.31,-0.28,0
176,24,67,28.82,501,85878,142.34,11.93,28.54,-0.28,0
177,30,67,29.06,671,86549,141.37,11.89,28.83,-0.23,0
178,16,67,29.20,308,86857,138.33,11.76,28.93,-0.27,0
179,36,67,29.56,673,87530,138.43,11.77,29.27,-0.29,0
180,39,67,29.95,1038,88568,138.67,11.78,29.65,-0.30,0
181,42,67,30.37,934,89502,134.68,11.61,30.07,-0.30,0
182,35,67,30.68,970,90472,129.07,11.36,30.42,-0.26,0
183,29,67,30.95,634,91106,127.55,11.29,30.66,-0.29,0
184,35,67,31.29,754,91860,127.01,11.27,30.99,-0.30,0
185,40,67,31.69,817,92677,125.44,11.20,31.38,-0.31,0
186,43,67,32.12,978,93655,125.44,11.20,31.80,-0.32,0
187,23,67,32.35,427,94082,126.97,11.27,32.03,-0.32,0
188,38,67,32.71,985,95067,125.77,11.21,32.41,-0.30,0
189,32,67,32.98,622,95689,124.45,11.16,32.70,-0.28,0
190,55,67,33.40,1135,96824,130.58,11.43,33.20,-0.20,0
191,31,67,33.70,640,97464,130.80,11.44,33.38,-0.32,0
192,36,67,34.06,697,98161,130.46,11.42,33.72,-0.34,0
193,39,67,34.44,828,98989,129.44,11.38,34.11,-0.33,0
194,44,67,34.88,964,99953,128.61,11.34,34.53,-0.35,0
195,14,67,34.66,218,100000,136.68,11.69,34.67,0.01,0
196,15,67,34.43,421,100000,140.88,11.87,34.67,0.24,0
197,26,67,34.49,526,100000,137.68,11.73,34.67,0.18,0
198,10,67,34.31,211,100000,141.80,11.91,34.67,0.36,0
199,51,67,34.41,1059,100000,144.35,12.01,34.67,0.26,0
200,34,67,34.44,700,100000,144.01,12.00,34.67,0.23,0
201,48,67,34.60,1168,100000,147.44,12.14,34.67,0.07,0
202,17,67,34.16,340,100000,151.02,12.29,34.67,0.51,0
203,38,67,34.24,906,100000,149.29,12.22,34.67,0.43,0
204,7,67,34.26,138,100000,162.91,12.76,34.67,0.41,0
205,58,67,34.29,1460,100000,172.81,13.15,34.67,0.38,0
206,40,67,34.20,1018,100000,164.49,12.83,34.67,0.47,0
207,43,67,34.43,862,100000,165.36,12.86,34.67,0.24,0
208,21,67,33.97,462,100000,166.75,12.91,34.67,0.70,0
209,36,67,33.91,756,100000,166.29,12.90,34.67,0.76,0
210,24,67,33.78,461,100000,155.99,12.49,34.67,0.89,0
211,62,67,33.89,1362,100000,163.09,12.77,34.67,0.78,0
212,30,67,33.98,556,100000,159.36,12.62,34.67,0.69,0
213,38,67,34.16,732,100000,159.37,12.62,34.67,0.51,0
214,55,67,34.30,1443,100000,165.08,12.85,34.67,0.37,0
215,16,67,34.03,297,100000,159.85,12.64,34.67,0.64,0
