# Experiment Results
# Name,C1_small_memory
# Architecture,11→256→3
# Memory Size,10000
# Wall Obstacle,False
# Final Record,70
# Final Avg (last 100),33.17
# Overall Avg,27.51
# Overall Std,16.66
# Block Averages (per 100 eps),"4.46, 33.06, 32.69, 34.15, 33.17"
# --- Observational Notes ---
# Training Stability (avg variance),141.51
# Max Performance Drop (forgetting),1.97
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
380,27,70,33.36,559,10000,119.16,10.92,33.61,0.25,0
381,39,70,33.30,847,10000,116.86,10.81,33.61,0.31,0
382,43,70,33.47,1046,10000,114.03,10.68,33.61,0.14,0
383,25,70,33.44,489,10000,114.33,10.69,33.61,0.17,0
384,21,70,33.11,409,10000,106.24,10.31,33.61,0.50,0
385,27,70,32.87,556,10000,107.17,10.35,33.61,0.74,0
386,33,70,32.84,579,10000,104.80,10.24,33.61,0.77,0
387,40,70,32.93,697,10000,104.24,10.21,33.61,0.68,0
388,24,70,32.86,572,10000,106.17,10.30,33.61,0.75,0
389,14,70,32.76,286,10000,113.80,10.67,33.61,0.85,0
390,55,70,33.06,1263,10000,121.98,11.04,33.61,0.55,0
391,47,70,33.27,1062,10000,120.86,10.99,33.61,0.34,0
392,47,70,33.44,1135,10000,123.51,11.11,33.61,0.17,0
393,61,70,33.72,1403,10000,135.84,11.66,33.71,-0.01,0
394,33,70,33.79,778,10000,134.52,11.60,33.71,-0.08,0
395,22,70,33.67,539,10000,136.98,11.70,33.71,0.04,0
396,15,70,33.40,347,10000,144.24,12.01,33.71,0.31,0
397,55,70,33.88,1179,10000,151.61,12.31,33.71,-0.17,0
398,18,70,33.62,314,10000,155.87,12.48,33.72,0.10,0
399,56,70,33.96,1199,10000,165.14,12.85,33.84,-0.12,0
400,31,70,34.15,603,10000,163.97,12.80,33.93,-0.22,0
401,45,70,34.09,1054,10000,164.96,12.84,34.26,0.17,0
402,36,70,34.08,730,10000,164.78,12.84,34.26,0.18,0
403,40,70,34.07,681,10000,155.57,12.47,34.26,0.19,0
404,28,70,34.12,410,10000,155.92,12.49,34.26,0.14,0
405,40,70,34.19,807,10000,149.14,12.21,34.26,0.07,0
406,39,70,34.29,732,10000,148.24,12.18,34.26,-0.03,0
407,22,70,34.04,543,10000,151.34,12.30,34.26,0.22,0
408,33,70,34.00,695,10000,150.20,12.26,34.26,0.26,0
409,37,70,34.12,848,10000,146.39,12.10,34.26,0.14,0
410,27,70,34.09,548,10000,147.60,12.15,34.26,0.17,0
411,43,70,34.19,1027,10000,144.77,12.03,34.26,0.07,0
412,22,70,34.27,420,10000,142.97,11.96,34.26,-0.01,0
413,48,70,34.14,1079,10000,146.03,12.08,34.41,0.27,0
414,20,70,34.12,387,10000,150.26,12.26,34.41,0.29,0
415,26,70,33.94,534,10000,142.21,11.93,34.41,0.47,0
416,23,70,33.59,371,10000,142.66,11.94,34.41,0.82,0
417,48,70,33.60,1223,10000,144.12,12.01,34.41,0.81,0
418,40,70,33.63,839,10000,144.52,12.02,34.41,0.78,0
419,16,70,33.64,280,10000,151.06,12.29,34.41,0.77,0
420,42,70,33.63,936,10000,152.02,12.33,34.41,0.78,0
421,51,70,33.84,1323,10000,142.53,11.94,34.41,0.57,0
422,35,70,34.03,718,10000,141.18,11.88,34.41,0.38,0
423,35,70,34.21,629,10000,136.40,11.68,34.41,0.20,0
424,30,70,34.37,655,10000,134.61,11.60,34.41,0.04,0
425,41,70,34.42,969,10000,131.07,11.45,34.44,0.02,0
426,67,70,34.65,1536,10000,149.76,12.24,34.74,0.09,0
427,34,70,34.81,755,10000,149.71,12.24,34.74,-0.07,0
428,34,70,34.95,660,10000,149.65,12.23,34.80,-0.15,0
429,31,70,34.92,643,10000,148.90,12.20,34.91,-0.01,0
430,33,70,34.91,696,10000,147.61,12.15,34.91,0.00,0
431,11,70,34.56,221,10000,158.99,12.61,34.91,0.35,0
432,41,70,34.48,772,10000,158.41,12.59,34.91,0.43,0
433,21,70,34.27,480,10000,160.30,12.66,34.91,0.64,0
434,35,70,34.52,752,10000,156.44,12.51,34.91,0.39,0
435,23,70,34.40,502,10000,158.04,12.57,34.91,0.51,0
436,50,70,34.67,1133,10000,162.37,12.74,34.91,0.24,0
437,28,70,34.53,565,10000,162.94,12.76,34.91,0.38,0
438,35,70,34.53,669,10000,160.44,12.67,34.91,0.38,0
439,45,70,34.66,976,10000,152.89,12.36,34.91,0.25,0
440,44,70,34.83,977,10000,146.86,12.12,34.91,0.08,0
441,36,70,34.70,669,10000,144.25,12.01,34.91,0.21,0
442,20,70,34.50,387,10000,146.07,12.09,34.91,0.41,0
443,38,70,34.63,789,10000,132.45,11.51,34.91,0.28,0
444,25,70,34.45,478,10000,134.17,11.58,34.91,0.46,0
445,47,70,34.52,1038,10000,134.12,11.58,34.91,0.39,0
446,40,70,34.58,854,10000,126.57,11.25,34.91,0.33,0
447,19,70,34.51,355,10000,123.60,11.12,34.91,0.40,0
448,18,70,34.42,319,10000,123.60,11.12,34.91,0.49,0
449,50,70,34.57,1053,10000,119.17,10.92,34.91,0.34,0
450,37,70,34.51,722,10000,119.04,10.91,34.91,0.40,0
451,41,70,34.65,908,10000,117.69,10.85,34.91,0.26,0
452,22,70,34.49,365,10000,120.69,10.99,34.91,0.42,0
453,45,70,34.81,893,10000,122.34,11.06,34.91,0.10,0
454,25,70,34.65,506,10000,123.27,11.10,34.91,0.26,0
455,44,70,34.55,1054,10000,124.50,11.16,34.91,0.36,0
456,28,70,34.56,510,10000,124.83,11.17,34.91,0.35,0
457,33,70,34.51,671,10000,121.86,11.04,34.91,0.40,0
458,20,70,34.44,370,10000,125.87,11.22,34.91,0.47,0
459,47,70,34.70,986,10000,129.00,11.36,34.91,0.21,0
460,55,70,34.92,1168,10000,136.21,11.67,34.91,-0.01,0
461,36,70,35.07,750,10000,134.89,11.61,34.93,-0.14,0
462,30,70,35.18,648,10000,132.08,11.49,35.02,-0.16,0
463,21,70,35.03,409,10000,132.18,11.50,35.04,0.01,0
464,28,70,34.90,575,10000,128.85,11.35,35.04,0.14,0
465,23,70,34.56,393,10000,130.04,11.40,35.04,0.48,0
466,11,70,34.43,189,10000,138.35,11.76,35.04,0.61,0
467,23,70,34.41,468,10000,136.78,11.70,35.04,0.63,0
468,50,70,34.54,987,10000,141.27,11.89,35.04,0.50,0
469,51,70,34.76,968,10000,140.24,11.84,35.04,0.28,0
470,22,70,34.62,391,10000,142.15,11.92,35.04,0.42,0
471,22,70,34.22,370,10000,139.12,11.79,35.04,0.82,0
472,17,70,33.96,363,10000,144.46,12.02,35.04,1.08,0
473,35,70,33.81,726,10000,144.46,12.02,35.04,1.23,0
474,38,70,33.95,861,10000,144.68,12.03,35.04,1.09,0
475,42,70,34.17,956,10000,145.00,12.04,35.04,0.87,0
476,46,70,34.36,1025,10000,125.44,11.20,35.04,0.68,0
477,46,70,34.44,1002,10000,128.74,11.35,35.04,0.60,0
478,9,70,34.15,219,10000,140.23,11.84,35.04,0.89,0
479,29,70,34.01,520,10000,140.45,11.85,35.04,1.03,0
480,37,70,34.11,917,10000,140.81,11.87,35.04,0.93,0
481,36,70,34.08,682,10000,131.28,11.46,35.04,0.96,0
482,47,70,34.12,953,10000,133.84,11.57,35.04,0.92,0
483,15,70,34.02,262,10000,137.52,11.73,35.04,1.02,0
484,35,70,34.16,699,10000,137.52,11.73,35.04,0.88,0
485,17,70,34.06,415,10000,140.69,11.86,35.04,0.98,0
486,18,70,33.91,339,10000,139.21,11.80,35.04,1.13,0
487,55,70,34.06,1198,10000,148.62,12.19,35.04,0.98,0
488,24,70,34.06,455,10000,150.13,12.25,35.04,0.98,0
489,23,70,34.15,465,10000,148.92,12.20,35.04,0.89,0
490,41,70,34.01,848,10000,147.70,12.15,35.04,1.03,0
491,31,70,33.85,654,10000,147.46,12.14,35.04,1.19,0
492,35,70,33.73,750,10000,144.53,12.02,35.04,1.31,0
493,24,70,33.36,479,10000,145.31,12.05,35.04,1.68,0
494,42,70,33.45,769,10000,146.04,12.08,35.04,1.59,0
495,41,70,33.64,822,10000,143.29,11.97,35.04,1.40,0
496,23,70,33.72,397,10000,143.84,11.99,35.04,1.32,0
497,31,70,33.48,628,10000,140.36,11.85,35.04,1.56,0
498,17,70,33.47,309,10000,140.95,11.87,35.04,1.57,0
499,16,70,33.07,287,10000,139.62,11.82,35.04,1.97,0
500,41,70,33.17,833,10000,140.78,11.87,35.04,1.87,0
