# Experiment Results
# Name,D_B3_wall_deep_6hidden
# Architecture,11→256→256→256→128→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.01
# Overall Avg,0.01
# Overall Std,0.09
# Block Averages (per 100 eps),"0.00, 0.00, 0.01, 0.02, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.02
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
90,0,0,0.00,16,1941,0.00,0.00,0.00,0.00,0
91,0,0,0.00,16,1957,0.00,0.00,0.00,0.00,0
92,0,0,0.00,16,1973,0.00,0.00,0.00,0.00,0
93,0,0,0.00,16,1989,0.00,0.00,0.00,0.00,0
94,0,0,0.00,16,2005,0.00,0.00,0.00,0.00,0
95,0,0,0.00,401,2406,0.00,0.00,0.00,0.00,0
96,0,0,0.00,1,2407,0.00,0.00,0.00,0.00,0
97,0,0,0.00,1,2408,0.00,0.00,0.00,0.00,0
98,0,0,0.00,1,2409,0.00,0.00,0.00,0.00,0
99,0,0,0.00,1,2410,0.00,0.00,0.00,0.00,0
100,0,0,0.00,1,2411,0.00,0.00,0.00,0.00,0
101,0,0,0.00,16,2427,0.00,0.00,0.00,0.00,0
102,0,0,0.00,16,2443,0.00,0.00,0.00,0.00,0
103,0,0,0.00,16,2459,0.00,0.00,0.00,0.00,0
104,0,0,0.00,16,2475,0.00,0.00,0.00,0.00,0
105,0,0,0.00,16,2491,0.00,0.00,0.00,0.00,0
106,0,0,0.00,401,2892,0.00,0.00,0.00,0.00,0
107,0,0,0.00,1,2893,0.00,0.00,0.00,0.00,0
108,0,0,0.00,1,2894,0.00,0.00,0.00,0.00,0
109,0,0,0.00,1,2895,0.00,0.00,0.00,0.00,0
110,0,0,0.00,1,2896,0.00,0.00,0.00,0.00,0
111,0,0,0.00,1,2897,0.00,0.00,0.00,0.00,0
112,0,0,0.00,16,2913,0.00,0.00,0.00,0.00,0
113,0,0,0.00,16,2929,0.00,0.00,0.00,0.00,0
114,0,0,0.00,16,2945,0.00,0.00,0.00,0.00,0
115,0,0,0.00,16,2961,0.00,0.00,0.00,0.00,0
116,0,0,0.00,16,2977,0.00,0.00,0.00,0.00,0
117,0,0,0.00,16,2993,0.00,0.00,0.00,0.00,0
118,0,0,0.00,401,3394,0.00,0.00,0.00,0.00,0
119,0,0,0.00,1,3395,0.00,0.00,0.00,0.00,0
120,0,0,0.00,1,3396,0.00,0.00,0.00,0.00,0
121,0,0,0.00,1,3397,0.00,0.00,0.00,0.00,0
122,0,0,0.00,16,3413,0.00,0.00,0.00,0.00,0
123,0,0,0.00,16,3429,0.00,0.00,0.00,0.00,0
124,0,0,0.00,16,3445,0.00,0.00,0.00,0.00,0
125,0,0,0.00,401,3846,0.00,0.00,0.00,0.00,0
126,0,0,0.00,1,3847,0.00,0.00,0.00,0.00,0
127,0,0,0.00,1,3848,0.00,0.00,0.00,0.00,0
128,0,0,0.00,16,3864,0.00,0.00,0.00,0.00,0
129,0,0,0.00,401,4265,0.00,0.00,0.00,0.00,0
130,0,0,0.00,1,4266,0.00,0.00,0.00,0.00,0
131,0,0,0.00,1,4267,0.00,0.00,0.00,0.00,0
132,0,0,0.00,1,4268,0.00,0.00,0.00,0.00,0
133,0,0,0.00,1,4269,0.00,0.00,0.00,0.00,0
134,0,0,0.00,1,4270,0.00,0.00,0.00,0.00,0
135,0,0,0.00,1,4271,0.00,0.00,0.00,0.00,0
136,0,0,0.00,1,4272,0.00,0.00,0.00,0.00,0
137,0,0,0.00,1,4273,0.00,0.00,0.00,0.00,0
138,0,0,0.00,1,4274,0.00,0.00,0.00,0.00,0
139,0,0,0.00,16,4290,0.00,0.00,0.00,0.00,0
140,0,0,0.00,16,4306,0.00,0.00,0.00,0.00,0
141,0,0,0.00,16,4322,0.00,0.00,0.00,0.00,0
142,0,0,0.00,16,4338,0.00,0.00,0.00,0.00,0
143,0,0,0.00,16,4354,0.00,0.00,0.00,0.00,0
144,0,0,0.00,16,4370,0.00,0.00,0.00,0.00,0
145,0,0,0.00,16,4386,0.00,0.00,0.00,0.00,0
146,0,0,0.00,16,4402,0.00,0.00,0.00,0.00,0
147,0,0,0.00,16,4418,0.00,0.00,0.00,0.00,0
148,0,0,0.00,1,4419,0.00,0.00,0.00,0.00,0
149,0,0,0.00,16,4435,0.00,0.00,0.00,0.00,0
150,0,0,0.00,16,4451,0.00,0.00,0.00,0.00,0
151,0,0,0.00,16,4467,0.00,0.00,0.00,0.00,0
152,0,0,0.00,401,4868,0.00,0.00,0.00,0.00,0
153,0,0,0.00,1,4869,0.00,0.00,0.00,0.00,0
154,0,0,0.00,1,4870,0.00,0.00,0.00,0.00,0
155,0,0,0.00,1,4871,0.00,0.00,0.00,0.00,0
156,0,0,0.00,1,4872,0.00,0.00,0.00,0.00,0
157,0,0,0.00,1,4873,0.00,0.00,0.00,0.00,0
158,0,0,0.00,1,4874,0.00,0.00,0.00,0.00,0
159,0,0,0.00,16,4890,0.00,0.00,0.00,0.00,0
160,0,0,0.00,16,4906,0.00,0.00,0.00,0.00,0
161,0,0,0.00,16,4922,0.00,0.00,0.00,0.00,0
162,0,0,0.00,401,5323,0.00,0.00,0.00,0.00,0
163,0,0,0.00,1,5324,0.00,0.00,0.00,0.00,0
164,0,0,0.00,1,5325,0.00,0.00,0.00,0.00,0
165,0,0,0.00,16,5341,0.00,0.00,0.00,0.00,0
166,0,0,0.00,16,5357,0.00,0.00,0.00,0.00,0
167,0,0,0.00,1,5358,0.00,0.00,0.00,0.00,0
168,0,0,0.00,16,5374,0.00,0.00,0.00,0.00,0
169,0,0,0.00,16,5390,0.00,0.00,0.00,0.00,0
170,0,0,0.00,16,5406,0.00,0.00,0.00,0.00,0
171,0,0,0.00,401,5807,0.00,0.00,0.00,0.00,0
172,0,0,0.00,1,5808,0.00,0.00,0.00,0.00,0
173,0,0,0.00,1,5809,0.00,0.00,0.00,0.00,0
174,0,0,0.00,1,5810,0.00,0.00,0.00,0.00,0
175,0,0,0.00,1,5811,0.00,0.00,0.00,0.00,0
176,0,0,0.00,1,5812,0.00,0.00,0.00,0.00,0
177,0,0,0.00,1,5813,0.00,0.00,0.00,0.00,0
