# Experiment Results
# Name,B2_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,2
# Final Avg (last 100),0.01
# Overall Avg,0.07
# Overall Std,0.26
# Block Averages (per 100 eps),"0.21, 0.02, 0.05, 0.04, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.39
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
114,0,1,0.17,401,26375,0.07,0.27,0.40,0.23,0
115,0,1,0.17,401,26776,0.07,0.27,0.40,0.23,0
116,0,1,0.17,401,27177,0.06,0.24,0.40,0.23,0
117,0,1,0.17,401,27578,0.06,0.24,0.40,0.23,0
118,0,1,0.17,401,27979,0.06,0.24,0.40,0.23,0
119,0,1,0.17,401,28380,0.04,0.20,0.40,0.23,0
120,1,1,0.18,375,28755,0.06,0.24,0.40,0.22,0
121,0,1,0.18,401,29156,0.04,0.20,0.40,0.22,0
122,0,1,0.18,401,29557,0.04,0.20,0.40,0.22,0
123,0,1,0.17,401,29958,0.04,0.20,0.40,0.23,0
124,0,1,0.17,401,30359,0.04,0.20,0.40,0.23,0
125,0,1,0.17,401,30760,0.04,0.20,0.40,0.23,0
126,0,1,0.16,401,31161,0.04,0.20,0.40,0.24,0
127,0,1,0.16,401,31562,0.04,0.20,0.40,0.24,0
128,0,1,0.16,401,31963,0.04,0.20,0.40,0.24,0
129,0,1,0.16,401,32364,0.02,0.14,0.40,0.24,0
130,0,1,0.16,401,32765,0.02,0.14,0.40,0.24,0
131,0,1,0.16,401,33166,0.02,0.14,0.40,0.24,0
132,0,1,0.16,401,33567,0.02,0.14,0.40,0.24,0
133,0,1,0.16,401,33968,0.02,0.14,0.40,0.24,0
134,0,1,0.16,401,34369,0.02,0.14,0.40,0.24,0
135,0,1,0.16,401,34770,0.02,0.14,0.40,0.24,0
136,0,1,0.16,401,35171,0.02,0.14,0.40,0.24,0
137,0,1,0.16,401,35572,0.02,0.14,0.40,0.24,0
138,0,1,0.16,401,35973,0.02,0.14,0.40,0.24,0
139,0,1,0.16,401,36374,0.02,0.14,0.40,0.24,0
140,0,1,0.16,401,36775,0.02,0.14,0.40,0.24,0
141,0,1,0.16,401,37176,0.02,0.14,0.40,0.24,0
142,0,1,0.16,401,37577,0.02,0.14,0.40,0.24,0
143,0,1,0.16,36,37613,0.02,0.14,0.40,0.24,0
144,0,1,0.16,401,38014,0.02,0.14,0.40,0.24,0
145,0,1,0.16,401,38415,0.02,0.14,0.40,0.24,0
146,0,1,0.15,401,38816,0.02,0.14,0.40,0.25,0
147,0,1,0.14,401,39217,0.02,0.14,0.40,0.26,0
148,0,1,0.14,401,39618,0.02,0.14,0.40,0.26,0
149,0,1,0.14,401,40019,0.02,0.14,0.40,0.26,0
150,0,1,0.13,401,40420,0.02,0.14,0.40,0.27,0
151,0,1,0.13,401,40821,0.02,0.14,0.40,0.27,0
152,0,1,0.12,401,41222,0.02,0.14,0.40,0.28,0
153,0,1,0.12,401,41623,0.02,0.14,0.40,0.28,0
154,0,1,0.12,401,42024,0.02,0.14,0.40,0.28,0
155,0,1,0.11,401,42425,0.02,0.14,0.40,0.29,0
156,0,1,0.10,401,42826,0.02,0.14,0.40,0.30,0
157,0,1,0.09,401,43227,0.02,0.14,0.40,0.31,0
158,0,1,0.09,401,43628,0.02,0.14,0.40,0.31,0
159,0,1,0.08,401,44029,0.02,0.14,0.40,0.32,0
160,0,1,0.08,401,44430,0.02,0.14,0.40,0.32,0
161,0,1,0.07,401,44831,0.02,0.14,0.40,0.33,0
162,0,1,0.06,401,45232,0.02,0.14,0.40,0.34,0
163,0,1,0.06,401,45633,0.02,0.14,0.40,0.34,0
164,0,1,0.05,401,46034,0.02,0.14,0.40,0.35,0
165,0,1,0.05,401,46435,0.02,0.14,0.40,0.35,0
166,0,1,0.04,401,46836,0.02,0.14,0.40,0.36,0
167,0,1,0.04,401,47237,0.02,0.14,0.40,0.36,0
168,0,1,0.04,401,47638,0.02,0.14,0.40,0.36,0
169,0,1,0.03,401,48039,0.02,0.14,0.40,0.37,0
170,0,1,0.03,401,48440,0.00,0.00,0.40,0.37,0
171,0,1,0.02,401,48841,0.00,0.00,0.40,0.38,0
172,0,1,0.02,401,49242,0.00,0.00,0.40,0.38,0
173,0,1,0.02,401,49643,0.00,0.00,0.40,0.38,0
174,0,1,0.02,401,50044,0.00,0.00,0.40,0.38,0
175,0,1,0.02,401,50445,0.00,0.00,0.40,0.38,0
176,0,1,0.02,401,50846,0.00,0.00,0.40,0.38,0
177,0,1,0.02,401,51247,0.00,0.00,0.40,0.38,0
178,0,1,0.02,401,51648,0.00,0.00,0.40,0.38,0
179,0,1,0.01,25,51673,0.00,0.00,0.40,0.39,0
180,0,1,0.01,401,52074,0.00,0.00,0.40,0.39,0
181,0,1,0.01,401,52475,0.00,0.00,0.40,0.39,0
182,0,1,0.01,401,52876,0.00,0.00,0.40,0.39,0
183,0,1,0.01,401,53277,0.00,0.00,0.40,0.39,0
184,0,1,0.01,401,53678,0.00,0.00,0.40,0.39,0
185,0,1,0.01,401,54079,0.00,0.00,0.40,0.39,0
186,0,1,0.01,401,54480,0.00,0.00,0.40,0.39,0
187,0,1,0.01,401,54881,0.00,0.00,0.40,0.39,0
188,0,1,0.01,401,55282,0.00,0.00,0.40,0.39,0
189,0,1,0.01,401,55683,0.00,0.00,0.40,0.39,0
190,0,1,0.01,401,56084,0.00,0.00,0.40,0.39,0
191,0,1,0.01,401,56485,0.00,0.00,0.40,0.39,0
192,0,1,0.01,401,56886,0.00,0.00,0.40,0.39,0
193,0,1,0.01,401,57287,0.00,0.00,0.40,0.39,0
194,1,1,0.02,501,57788,0.02,0.14,0.40,0.38,0
195,0,1,0.02,401,58189,0.02,0.14,0.40,0.38,0
196,0,1,0.02,401,58590,0.02,0.14,0.40,0.38,0
197,0,1,0.02,401,58991,0.02,0.14,0.40,0.38,0
198,0,1,0.02,401,59392,0.02,0.14,0.40,0.38,0
199,0,1,0.02,401,59793,0.02,0.14,0.40,0.38,0
200,0,1,0.02,401,60194,0.02,0.14,0.40,0.38,0
201,0,1,0.02,401,60595,0.02,0.14,0.40,0.38,0
202,0,1,0.02,24,60619,0.02,0.14,0.40,0.38,0
203,0,1,0.02,401,61020,0.02,0.14,0.40,0.38,0
204,0,1,0.02,401,61421,0.02,0.14,0.40,0.38,0
205,0,1,0.02,401,61822,0.02,0.14,0.40,0.38,0
206,1,1,0.03,61,61883,0.04,0.20,0.40,0.37,0
207,0,1,0.03,401,62284,0.04,0.20,0.40,0.37,0
208,0,1,0.03,401,62685,0.04,0.20,0.40,0.37,0
209,1,1,0.04,28,62713,0.06,0.24,0.40,0.36,0
210,0,1,0.04,401,63114,0.06,0.24,0.40,0.36,0
211,0,1,0.04,401,63515,0.06,0.24,0.40,0.36,0
212,0,1,0.04,401,63916,0.06,0.24,0.40,0.36,0
213,0,1,0.04,401,64317,0.06,0.24,0.40,0.36,0
214,0,1,0.04,401,64718,0.06,0.24,0.40,0.36,0
215,0,1,0.04,401,65119,0.06,0.24,0.40,0.36,0
216,0,1,0.04,401,65520,0.06,0.24,0.40,0.36,0
217,0,1,0.04,401,65921,0.06,0.24,0.40,0.36,0
218,0,1,0.04,401,66322,0.06,0.24,0.40,0.36,0
219,0,1,0.04,401,66723,0.06,0.24,0.40,0.36,0
220,0,1,0.03,401,67124,0.06,0.24,0.40,0.37,0
221,0,1,0.03,401,67525,0.06,0.24,0.40,0.37,0
222,0,1,0.03,401,67926,0.06,0.24,0.40,0.37,0
223,0,1,0.03,401,68327,0.06,0.24,0.40,0.37,0
224,0,1,0.03,401,68728,0.06,0.24,0.40,0.37,0
225,0,1,0.03,401,69129,0.06,0.24,0.40,0.37,0
226,0,1,0.03,401,69530,0.06,0.24,0.40,0.37,0
227,0,1,0.03,401,69931,0.06,0.24,0.40,0.37,0
228,0,1,0.03,401,70332,0.06,0.24,0.40,0.37,0
229,0,1,0.03,401,70733,0.06,0.24,0.40,0.37,0
230,1,1,0.04,35,70768,0.07,0.27,0.40,0.36,0
231,0,1,0.04,401,71169,0.07,0.27,0.40,0.36,0
232,0,1,0.04,401,71570,0.07,0.27,0.40,0.36,0
233,1,1,0.05,177,71747,0.09,0.30,0.40,0.35,0
234,0,1,0.05,401,72148,0.09,0.30,0.40,0.35,0
235,0,1,0.05,401,72549,0.09,0.30,0.40,0.35,0
236,0,1,0.05,401,72950,0.09,0.30,0.40,0.35,0
237,0,1,0.05,401,73351,0.09,0.30,0.40,0.35,0
238,0,1,0.05,401,73752,0.09,0.30,0.40,0.35,0
239,0,1,0.05,401,74153,0.09,0.30,0.40,0.35,0
240,0,1,0.05,401,74554,0.09,0.30,0.40,0.35,0
241,0,1,0.05,401,74955,0.09,0.30,0.40,0.35,0
242,0,1,0.05,401,75356,0.09,0.30,0.40,0.35,0
243,0,1,0.05,401,75757,0.09,0.30,0.40,0.35,0
244,0,1,0.05,401,76158,0.07,0.27,0.40,0.35,0
245,0,1,0.05,401,76559,0.07,0.27,0.40,0.35,0
246,0,1,0.05,401,76960,0.07,0.27,0.40,0.35,0
247,0,1,0.05,401,77361,0.07,0.27,0.40,0.35,0
248,0,1,0.05,32,77393,0.07,0.27,0.40,0.35,0
249,0,1,0.05,401,77794,0.07,0.27,0.40,0.35,0
250,0,1,0.05,401,78195,0.07,0.27,0.40,0.35,0
251,0,1,0.05,401,78596,0.07,0.27,0.40,0.35,0
252,0,1,0.05,37,78633,0.07,0.27,0.40,0.35,0
253,0,1,0.05,401,79034,0.07,0.27,0.40,0.35,0
254,0,1,0.05,401,79435,0.07,0.27,0.40,0.35,0
255,0,1,0.05,401,79836,0.07,0.27,0.40,0.35,0
256,0,1,0.05,401,80237,0.06,0.24,0.40,0.35,0
257,0,1,0.05,401,80638,0.06,0.24,0.40,0.35,0
258,0,1,0.05,401,81039,0.06,0.24,0.40,0.35,0
259,0,1,0.05,401,81440,0.04,0.20,0.40,0.35,0
260,0,1,0.05,401,81841,0.04,0.20,0.40,0.35,0
261,0,1,0.05,401,82242,0.04,0.20,0.40,0.35,0
262,1,1,0.06,40,82282,0.06,0.24,0.40,0.34,0
263,0,1,0.06,401,82683,0.06,0.24,0.40,0.34,0
264,0,1,0.06,401,83084,0.06,0.24,0.40,0.34,0
265,0,1,0.06,401,83485,0.06,0.24,0.40,0.34,0
266,0,1,0.06,401,83886,0.06,0.24,0.40,0.34,0
267,0,1,0.06,401,84287,0.06,0.24,0.40,0.34,0
268,0,1,0.06,401,84688,0.06,0.24,0.40,0.34,0
269,0,1,0.06,401,85089,0.06,0.24,0.40,0.34,0
270,0,1,0.06,401,85490,0.06,0.24,0.40,0.34,0
271,0,1,0.06,401,85891,0.06,0.24,0.40,0.34,0
272,0,1,0.06,62,85953,0.06,0.24,0.40,0.34,0
273,0,1,0.06,401,86354,0.06,0.24,0.40,0.34,0
274,0,1,0.06,401,86755,0.06,0.24,0.40,0.34,0
275,0,1,0.06,401,87156,0.06,0.24,0.40,0.34,0
276,0,1,0.06,401,87557,0.06,0.24,0.40,0.34,0
277,0,1,0.06,401,87958,0.06,0.24,0.40,0.34,0
278,0,1,0.06,401,88359,0.06,0.24,0.40,0.34,0
279,0,1,0.06,401,88760,0.06,0.24,0.40,0.34,0
280,0,1,0.06,401,89161,0.04,0.20,0.40,0.34,0
281,0,1,0.06,401,89562,0.04,0.20,0.40,0.34,0
282,0,1,0.06,401,89963,0.04,0.20,0.40,0.34,0
283,0,1,0.06,401,90364,0.02,0.14,0.40,0.34,0
284,0,1,0.06,401,90765,0.02,0.14,0.40,0.34,0
285,0,1,0.06,401,91166,0.02,0.14,0.40,0.34,0
286,0,1,0.06,401,91567,0.02,0.14,0.40,0.34,0
287,0,1,0.06,401,91968,0.02,0.14,0.40,0.34,0
288,0,1,0.06,401,92369,0.02,0.14,0.40,0.34,0
289,0,1,0.06,401,92770,0.02,0.14,0.40,0.34,0
290,0,1,0.06,401,93171,0.02,0.14,0.40,0.34,0
291,0,1,0.06,401,93572,0.02,0.14,0.40,0.34,0
292,0,1,0.06,401,93973,0.02,0.14,0.40,0.34,0
293,0,1,0.06,401,94374,0.02,0.14,0.40,0.34,0
294,0,1,0.05,401,94775,0.02,0.14,0.40,0.35,0
295,0,1,0.05,401,95176,0.02,0.14,0.40,0.35,0
296,0,1,0.05,401,95577,0.02,0.14,0.40,0.35,0
297,0,1,0.05,401,95978,0.02,0.14,0.40,0.35,0
298,0,1,0.05,401,96379,0.02,0.14,0.40,0.35,0
299,0,1,0.05,401,96780,0.02,0.14,0.40,0.35,0
300,0,1,0.05,401,97181,0.02,0.14,0.40,0.35,0
301,0,1,0.05,401,97582,0.02,0.14,0.40,0.35,0
302,0,1,0.05,22,97604,0.02,0.14,0.40,0.35,0
303,0,1,0.05,401,98005,0.02,0.14,0.40,0.35,0
304,0,1,0.05,401,98406,0.02,0.14,0.40,0.35,0
305,0,1,0.05,401,98807,0.02,0.14,0.40,0.35,0
306,0,1,0.04,401,99208,0.02,0.14,0.40,0.36,0
307,0,1,0.04,401,99609,0.02,0.14,0.40,0.36,0
308,0,1,0.04,401,100000,0.02,0.14,0.40,0.36,0
309,0,1,0.03,401,100000,0.02,0.14,0.40,0.37,0
310,0,1,0.03,401,100000,0.02,0.14,0.40,0.37,0
311,0,1,0.03,401,100000,0.02,0.14,0.40,0.37,0
312,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
