# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
90,0,1,0.01,16,3205,0.00,0.00,0.07,0.06,0
91,0,1,0.01,401,3606,0.00,0.00,0.07,0.06,0
92,0,1,0.01,1,3607,0.00,0.00,0.07,0.06,0
93,0,1,0.01,1,3608,0.00,0.00,0.07,0.06,0
94,0,1,0.01,1,3609,0.00,0.00,0.07,0.06,0
95,0,1,0.01,3,3612,0.00,0.00,0.07,0.06,0
96,0,1,0.01,16,3628,0.00,0.00,0.07,0.06,0
97,0,1,0.01,401,4029,0.00,0.00,0.07,0.06,0
98,0,1,0.01,3,4032,0.00,0.00,0.07,0.06,0
99,0,1,0.01,3,4035,0.00,0.00,0.07,0.06,0
100,0,1,0.01,16,4051,0.00,0.00,0.07,0.06,0
101,1,1,0.02,20,4071,0.02,0.14,0.07,0.05,0
102,0,1,0.02,3,4074,0.02,0.14,0.07,0.05,0
103,0,1,0.02,401,4475,0.02,0.14,0.07,0.05,0
104,0,1,0.02,3,4478,0.02,0.14,0.07,0.05,0
105,0,1,0.02,3,4481,0.02,0.14,0.07,0.05,0
106,0,1,0.02,1,4482,0.02,0.14,0.07,0.05,0
107,0,1,0.02,13,4495,0.02,0.14,0.07,0.05,0
108,0,1,0.02,28,4523,0.02,0.14,0.07,0.05,0
109,0,1,0.02,401,4924,0.02,0.14,0.07,0.05,0
110,0,1,0.02,401,5325,0.02,0.14,0.07,0.05,0
111,1,1,0.03,22,5347,0.04,0.20,0.07,0.04,0
112,0,1,0.03,31,5378,0.04,0.20,0.07,0.04,0
