# Experiment Results
# Name,A1_baseline
# Architecture,11→256→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,71
# Final Avg (last 100),32.19
# Overall Avg,26.27
# Overall Std,15.75
# Block Averages (per 100 eps),"4.21, 33.14, 30.90, 30.90, 32.19"
# --- Observational Notes ---
# Training Stability (avg variance),157.17
# Max Performance Drop (forgetting),4.70
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
179,48,64,29.95,938,82301,130.16,11.41,29.65,-0.30,0
180,44,64,30.21,848,83149,132.12,11.49,30.09,-0.12,0
181,22,64,30.42,456,83605,134.52,11.60,30.13,-0.29,0
182,21,64,30.63,448,84053,137.73,11.74,30.33,-0.30,0
183,23,64,30.82,468,84521,133.72,11.56,30.55,-0.27,0
184,37,64,31.15,643,85164,132.28,11.50,30.88,-0.27,0
185,29,64,31.28,665,85829,132.66,11.52,31.13,-0.15,0
186,33,64,31.56,649,86478,132.65,11.52,31.30,-0.26,0
187,27,64,31.83,520,86998,128.32,11.33,31.51,-0.32,0
188,13,64,31.96,232,87230,136.01,11.66,31.64,-0.32,0
189,25,64,32.14,527,87757,136.88,11.70,31.89,-0.25,0
190,30,64,32.38,626,88383,135.81,11.65,32.12,-0.26,0
191,31,64,32.68,642,89025,135.48,11.64,32.37,-0.31,0
192,24,64,32.81,547,89572,130.30,11.42,32.59,-0.22,0
193,42,64,32.98,833,90405,127.74,11.30,32.90,-0.08,0
194,33,64,33.31,624,91029,126.37,11.24,32.98,-0.33,0
195,35,64,33.35,795,91824,123.87,11.13,33.33,-0.02,0
196,41,64,33.37,875,92699,125.34,11.20,33.43,0.06,0
197,23,64,33.51,465,93164,126.92,11.27,33.43,-0.08,0
198,54,64,33.76,1039,94203,131.50,11.47,33.71,-0.05,0
199,39,64,33.67,835,95038,127.17,11.28,33.81,0.14,0
200,11,64,33.14,202,95240,134.87,11.61,33.81,0.67,0
201,27,64,33.10,490,95730,135.32,11.63,33.81,0.71,0
202,16,64,33.17,327,96057,138.97,11.79,33.81,0.64,0
203,44,64,33.31,913,96970,140.63,11.86,33.81,0.50,0
204,25,64,33.11,455,97425,137.21,11.71,33.81,0.70,0
205,42,64,33.05,872,98297,138.32,11.76,33.81,0.76,0
206,35,64,32.94,575,98872,130.95,11.44,33.81,0.87,0
207,47,64,33.10,752,99624,128.18,11.32,33.81,0.71,0
208,39,64,33.04,821,100000,127.87,11.31,33.81,0.77,0
209,26,64,32.80,512,100000,126.64,11.25,33.81,1.01,0
210,11,64,32.44,229,100000,134.68,11.61,33.81,1.37,0
211,29,64,32.31,581,100000,132.16,11.50,33.81,1.50,0
212,21,64,32.35,471,100000,132.93,11.53,33.81,1.46,0
213,26,64,32.27,536,100000,111.89,10.58,33.81,1.54,0
214,28,64,32.26,675,100000,111.76,10.57,33.81,1.55,0
215,34,64,32.31,739,100000,109.43,10.46,33.81,1.50,0
216,36,64,32.47,628,100000,109.84,10.48,33.81,1.34,0
217,30,64,32.68,599,100000,105.39,10.27,33.81,1.13,0
218,22,64,32.74,504,100000,105.67,10.28,33.81,1.07,0
219,19,64,32.48,416,100000,106.12,10.30,33.81,1.33,0
220,32,64,32.41,697,100000,106.00,10.30,33.81,1.40,0
221,35,64,32.24,735,100000,106.25,10.31,33.81,1.57,0
222,13,64,32.01,254,100000,111.64,10.57,33.81,1.80,0
223,33,64,31.87,611,100000,110.21,10.50,33.81,1.94,0
224,45,64,32.08,1084,100000,111.15,10.54,33.81,1.73,0
225,38,64,32.07,907,100000,111.15,10.54,33.81,1.74,0
226,32,64,32.02,616,100000,97.76,9.89,33.81,1.79,0
227,27,64,32.08,589,100000,95.92,9.79,33.81,1.73,0
228,30,64,31.99,657,100000,95.89,9.79,33.81,1.82,0
229,49,64,32.26,995,100000,96.61,9.83,33.81,1.55,0
230,39,64,32.30,753,100000,94.41,9.72,33.81,1.51,0
231,29,64,32.30,597,100000,93.00,9.64,33.81,1.51,0
232,26,64,32.20,512,100000,91.57,9.57,33.81,1.61,0
233,33,64,32.02,643,100000,90.45,9.51,33.81,1.79,0
234,9,64,31.87,136,100000,98.98,9.95,33.81,1.94,0
235,31,64,31.85,655,100000,98.96,9.95,33.81,1.96,0
236,41,64,31.92,936,100000,101.05,10.05,33.81,1.89,0
237,38,64,31.81,761,100000,101.86,10.09,33.81,2.00,0
238,54,64,32.04,1326,100000,105.68,10.28,33.81,1.77,0
239,9,64,31.84,169,100000,114.91,10.72,33.81,1.97,0
240,45,64,31.89,895,100000,118.57,10.89,33.81,1.92,0
241,30,64,31.91,524,100000,118.61,10.89,33.81,1.90,0
242,30,64,31.71,645,100000,117.50,10.84,33.81,2.10,0
243,24,64,31.48,513,100000,116.41,10.79,33.81,2.33,0
244,26,64,31.34,501,100000,116.89,10.81,33.81,2.47,0
245,46,64,31.60,986,100000,120.96,11.00,33.81,2.21,0
246,36,64,31.67,803,100000,119.52,10.93,33.81,2.14,0
247,19,64,31.53,311,100000,121.16,11.01,33.81,2.28,0
248,15,64,31.20,256,100000,115.40,10.74,33.81,2.61,0
249,38,64,31.42,732,100000,115.08,10.73,33.81,2.39,0
250,25,64,31.43,392,100000,108.06,10.40,33.81,2.38,0
251,28,64,31.37,504,100000,107.93,10.39,33.81,2.44,0
252,36,64,31.33,764,100000,104.01,10.20,33.81,2.48,0
253,30,64,31.23,571,100000,100.63,10.03,33.81,2.58,0
254,61,64,31.38,1448,100000,117.65,10.85,33.81,2.43,0
255,26,64,31.25,523,100000,115.97,10.77,33.81,2.56,0
256,39,64,31.52,852,100000,116.89,10.81,33.81,2.29,0
257,17,64,31.18,325,100000,115.69,10.76,33.81,2.63,0
258,36,64,31.14,738,100000,114.87,10.72,33.81,2.67,0
259,28,64,31.20,673,100000,114.58,10.70,33.81,2.61,0
260,65,65,31.58,1729,100000,129.22,11.37,33.81,2.23,0
261,27,65,31.65,513,100000,129.52,11.38,33.81,2.16,0
262,19,65,31.61,266,100000,130.46,11.42,33.81,2.20,0
263,30,65,31.27,671,100000,129.86,11.40,33.81,2.54,0
264,46,65,31.46,1011,100000,133.51,11.55,33.81,2.35,0
265,22,65,31.26,402,100000,135.43,11.64,33.81,2.55,0
266,21,65,31.19,407,100000,137.36,11.72,33.81,2.62,0
267,28,65,31.31,504,100000,137.57,11.73,33.81,2.50,0
268,47,65,31.39,1110,100000,140.28,11.84,33.81,2.42,0
269,32,65,31.51,649,100000,136.81,11.70,33.81,2.30,0
270,18,65,31.41,384,100000,140.82,11.87,33.81,2.40,0
271,43,65,31.51,977,100000,143.03,11.96,33.81,2.30,0
272,17,65,31.44,265,100000,140.27,11.84,33.81,2.37,0
273,21,65,31.43,435,100000,142.74,11.95,33.81,2.38,0
274,38,65,31.62,754,100000,140.07,11.83,33.81,2.19,0
275,27,65,31.51,577,100000,139.74,11.82,33.81,2.30,0
276,17,65,31.11,237,100000,143.95,12.00,33.81,2.70,0
277,31,65,31.01,537,100000,143.57,11.98,33.81,2.80,0
278,31,65,31.00,599,100000,143.53,11.98,33.81,2.81,0
279,26,65,30.78,504,100000,137.76,11.74,33.81,3.03,0
280,22,65,30.56,351,100000,137.98,11.75,33.81,3.25,0
281,16,65,30.50,258,100000,142.16,11.92,33.81,3.31,0
282,55,65,30.84,1331,100000,153.54,12.39,33.81,2.97,0
283,38,65,30.99,718,100000,154.43,12.43,33.81,2.82,0
284,36,65,30.98,699,100000,144.88,12.04,33.81,2.83,0
285,30,65,30.99,591,100000,144.92,12.04,33.81,2.82,0
286,46,65,31.12,992,100000,147.29,12.14,33.81,2.69,0
287,31,65,31.16,630,100000,146.49,12.10,33.81,2.65,0
288,28,65,31.31,523,100000,136.40,11.68,33.81,2.50,0
289,25,65,31.31,482,100000,127.31,11.28,33.81,2.50,0
290,26,65,31.27,580,100000,124.02,11.14,33.81,2.54,0
291,29,65,31.25,478,100000,124.08,11.14,33.81,2.56,0
292,20,65,31.21,386,100000,126.42,11.24,33.81,2.60,0
293,44,65,31.23,1008,100000,128.85,11.35,33.81,2.58,0
294,33,65,31.23,556,100000,128.37,11.33,33.81,2.58,0
295,17,65,31.05,320,100000,127.80,11.30,33.81,2.76,0
296,39,65,31.03,839,100000,128.61,11.34,33.81,2.78,0
297,36,65,31.16,628,100000,126.27,11.24,33.81,2.65,0
298,26,65,30.88,546,100000,121.54,11.02,33.81,2.93,0
299,6,65,30.55,95,100000,133.09,11.54,33.81,3.26,0
300,46,65,30.90,847,100000,136.95,11.70,33.81,2.91,0
301,38,65,31.01,750,100000,137.66,11.73,33.81,2.80,0
302,30,65,31.15,644,100000,137.24,11.71,33.81,2.66,0
303,39,65,31.10,845,100000,138.40,11.76,33.81,2.71,0
304,23,65,31.08,461,100000,121.68,11.03,33.81,2.73,0
305,32,65,30.98,607,100000,121.27,11.01,33.81,2.83,0
306,38,65,31.01,837,100000,120.96,11.00,33.81,2.80,0
307,17,65,30.71,311,100000,120.96,11.00,33.81,3.10,0
308,31,65,30.63,670,100000,120.40,10.97,33.81,3.18,0
309,39,65,30.76,827,100000,121.61,11.03,33.81,3.05,0
310,27,65,30.92,491,100000,97.99,9.90,33.81,2.89,0
311,46,65,31.09,893,100000,102.73,10.14,33.81,2.72,0
312,57,65,31.45,1137,100000,113.61,10.66,33.81,2.36,0
313,25,65,31.44,460,100000,114.35,10.69,33.81,2.37,0
314,26,65,31.42,584,100000,110.28,10.50,33.81,2.39,0
315,21,65,31.29,395,100000,110.65,10.52,33.81,2.52,0
316,11,65,31.04,255,100000,116.49,10.79,33.81,2.77,0
317,41,65,31.15,894,100000,118.50,10.89,33.81,2.66,0
318,32,65,31.25,659,100000,113.17,10.64,33.81,2.56,0
319,24,65,31.30,526,100000,113.93,10.67,33.81,2.51,0
320,44,65,31.42,1017,100000,114.39,10.70,33.81,2.39,0
321,17,65,31.24,300,100000,114.97,10.72,33.81,2.57,0
322,34,65,31.45,687,100000,111.59,10.56,33.81,2.36,0
323,35,65,31.47,772,100000,110.03,10.49,33.81,2.34,0
324,35,65,31.37,701,100000,109.36,10.46,33.81,2.44,0
325,21,65,31.20,472,100000,110.99,10.54,33.81,2.61,0
326,16,65,31.04,273,100000,111.56,10.56,33.81,2.77,0
327,34,65,31.11,716,100000,111.77,10.57,33.81,2.70,0
328,20,65,31.01,380,100000,114.05,10.68,33.81,2.80,0
329,18,65,30.70,327,100000,116.76,10.81,33.81,3.11,0
330,33,65,30.64,648,100000,115.44,10.74,33.81,3.17,0
331,40,65,30.75,786,100000,112.69,10.62,33.81,3.06,0
332,25,65,30.74,577,100000,101.65,10.08,33.81,3.07,0
333,34,65,30.75,684,100000,100.76,10.04,33.81,3.06,0
334,21,65,30.87,404,100000,101.83,10.09,33.81,2.94,0
335,41,65,30.97,775,100000,104.14,10.21,33.81,2.84,0
336,26,65,30.82,564,100000,99.46,9.97,33.81,2.99,0
337,12,65,30.56,186,100000,105.73,10.28,33.81,3.25,0
338,29,65,30.31,550,100000,105.68,10.28,33.81,3.50,0
339,19,65,30.41,364,100000,107.49,10.37,33.81,3.40,0
340,32,65,30.28,697,100000,107.36,10.36,33.81,3.53,0
341,13,65,30.11,266,100000,112.75,10.62,33.81,3.70,0
342,38,65,30.19,613,100000,112.44,10.60,33.81,3.62,0
343,17,65,30.12,352,100000,111.19,10.54,33.81,3.69,0
344,16,65,30.02,327,100000,114.19,10.69,33.81,3.79,0
345,38,65,29.94,709,100000,112.97,10.63,33.81,3.87,0
346,48,65,30.06,986,100000,118.10,10.87,33.81,3.75,0
347,51,65,30.38,1107,100000,126.51,11.25,33.81,3.43,0
348,39,65,30.62,844,100000,127.93,11.31,33.81,3.19,0
349,26,65,30.50,453,100000,116.65,10.80,33.81,3.31,0
350,31,65,30.56,583,100000,111.64,10.57,33.81,3.25,0
351,29,65,30.57,440,100000,110.35,10.50,33.81,3.24,0
352,34,65,30.55,648,100000,110.69,10.52,33.81,3.26,0
353,28,65,30.53,668,100000,109.06,10.44,33.81,3.28,0
354,17,65,30.09,301,100000,111.37,10.55,33.81,3.72,0
355,29,65,30.12,582,100000,111.25,10.55,33.81,3.69,0
356,34,65,30.07,725,100000,110.20,10.50,33.81,3.74,0
357,20,65,30.10,398,100000,108.89,10.44,33.81,3.71,0
358,32,65,30.06,753,100000,108.97,10.44,33.81,3.75,0
359,29,65,30.07,577,100000,107.13,10.35,33.81,3.74,0
360,15,65,29.57,293,100000,111.06,10.54,33.81,4.24,0
361,33,65,29.63,701,100000,105.56,10.27,33.81,4.18,0
362,24,65,29.68,505,100000,89.68,9.47,33.81,4.13,0
363,18,65,29.56,357,100000,91.52,9.57,33.81,4.25,0
364,14,65,29.24,303,100000,95.30,9.76,33.81,4.57,0
365,26,65,29.28,507,100000,94.44,9.72,33.81,4.53,0
366,33,65,29.40,527,100000,89.09,9.44,33.81,4.41,0
367,18,65,29.30,331,100000,87.77,9.37,33.81,4.51,0
368,28,65,29.11,621,100000,87.42,9.35,33.81,4.70,0
369,34,65,29.13,790,100000,87.88,9.37,33.81,4.68,0
370,29,65,29.24,546,100000,82.66,9.09,33.81,4.57,0
371,36,65,29.17,647,100000,81.64,9.04,33.81,4.64,0
372,23,65,29.23,448,100000,81.39,9.02,33.81,4.58,0
373,27,65,29.29,553,100000,80.34,8.96,33.81,4.52,0
374,52,65,29.43,1067,100000,91.00,9.54,33.81,4.38,0
375,58,65,29.74,1296,100000,107.47,10.37,33.81,4.07,0
376,37,65,29.94,789,100000,105.41,10.27,33.81,3.87,0
377,46,65,30.09,967,100000,110.56,10.51,33.81,3.72,0
378,35,65,30.13,792,100000,109.33,10.46,33.81,3.68,0
379,31,65,30.18,502,100000,106.56,10.32,33.81,3.63,0
380,29,65,30.25,447,100000,106.39,10.31,33.81,3.56,0
381,22,65,30.31,440,100000,105.45,10.27,33.81,3.50,0
382,12,65,29.88,256,100000,111.11,10.54,33.81,3.93,0
383,45,65,29.95,999,100000,115.57,10.75,33.81,3.86,0
384,47,65,30.06,1070,100000,120.00,10.95,33.81,3.75,0
385,28,65,30.04,546,100000,117.59,10.84,33.81,3.77,0
386,39,65,29.97,836,100000,118.96,10.91,33.81,3.84,0
387,23,65,29.89,379,100000,113.41,10.65,33.81,3.92,0
388,10,65,29.71,209,100000,121.41,11.02,33.81,4.10,0
389,33,65,29.79,760,100000,119.19,10.92,33.81,4.02,0
390,32,65,29.85,696,100000,119.19,10.92,33.81,3.96,0
391,52,65,30.08,1425,100000,122.29,11.06,33.81,3.73,0
392,70,70,30.58,1488,100000,151.45,12.31,33.81,3.23,0
393,15,70,30.29,237,100000,152.69,12.36,33.81,3.52,0
394,33,70,30.29,622,100000,147.81,12.16,33.81,3.52,0
395,43,70,30.55,866,100000,149.54,12.23,33.81,3.26,0
396,34,70,30.50,619,100000,144.38,12.02,33.81,3.31,0
