# Experiment Results
# Name,D_B1_wall_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,42
# Final Avg (last 100),4.71
# Overall Avg,3.87
# Overall Std,6.07
# Block Averages (per 100 eps),"0.32, 3.03, 6.32, 4.99, 4.71"
# --- Observational Notes ---
# Training Stability (avg variance),41.15
# Max Performance Drop (forgetting),2.07
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
125,3,14,0.83,701,28934,6.52,2.55,0.82,-0.01,0
126,9,14,0.92,1301,30235,7.60,2.76,0.91,-0.01,0
127,0,14,0.92,1,30236,7.60,2.76,0.91,-0.01,0
128,0,14,0.92,1,30237,7.60,2.76,0.91,-0.01,0
129,3,14,0.95,701,30938,7.58,2.75,0.94,-0.01,0
130,0,14,0.95,401,31339,7.63,2.76,0.94,-0.01,0
131,0,14,0.95,401,31740,7.63,2.76,0.94,-0.01,0
132,10,14,1.05,1401,33141,9.00,3.00,1.04,-0.01,0
133,0,14,1.05,401,33542,9.00,3.00,1.04,-0.01,0
134,0,14,1.05,401,33943,9.00,3.00,1.04,-0.01,0
135,0,14,1.05,401,34344,9.05,3.01,1.04,-0.01,0
136,0,14,1.05,401,34745,9.08,3.01,1.04,-0.01,0
137,5,14,1.10,901,35646,9.23,3.04,1.09,-0.01,0
138,0,14,1.10,15,35661,9.23,3.04,1.09,-0.01,0
139,0,14,1.10,1,35662,9.23,3.04,1.09,-0.01,0
140,2,14,1.11,601,36263,9.20,3.03,1.11,-0.00,0
141,0,14,1.11,5,36268,9.20,3.03,1.11,-0.00,0
142,0,14,1.11,15,36283,9.25,3.04,1.11,-0.00,0
143,3,14,1.13,130,36413,9.21,3.04,1.13,-0.00,0
144,16,16,1.29,2001,38414,13.05,3.61,1.28,-0.01,0
145,0,16,1.29,401,38815,13.05,3.61,1.28,-0.01,0
146,0,16,1.29,1,38816,13.13,3.62,1.28,-0.01,0
147,4,16,1.33,801,39617,13.17,3.63,1.32,-0.01,0
148,1,16,1.34,501,40118,13.11,3.62,1.33,-0.01,0
149,0,16,1.33,401,40519,13.11,3.62,1.33,-0.00,0
150,0,16,1.32,401,40920,13.17,3.63,1.33,0.01,0
151,0,16,1.32,1,40921,13.24,3.64,1.33,0.01,0
152,1,16,1.33,501,41422,13.25,3.64,1.33,-0.00,0
153,0,16,1.32,401,41823,13.25,3.64,1.33,0.01,0
154,4,16,1.36,801,42624,13.23,3.64,1.35,-0.01,0
155,2,16,1.37,601,43225,13.20,3.63,1.37,-0.00,0
156,5,16,1.41,901,44126,13.25,3.64,1.41,-0.00,0
157,14,16,1.55,1801,45927,15.89,3.99,1.53,-0.02,0
158,0,16,1.55,5,45932,15.89,3.99,1.53,-0.02,0
159,0,16,1.55,3,45935,16.01,4.00,1.53,-0.02,0
160,5,16,1.60,901,46836,16.13,4.02,1.58,-0.02,0
161,5,16,1.65,186,47022,16.10,4.01,1.63,-0.02,0
162,6,16,1.70,265,47287,16.29,4.04,1.69,-0.01,0
163,6,16,1.75,1001,48288,16.29,4.04,1.74,-0.01,0
164,0,16,1.74,401,48689,16.38,4.05,1.74,0.00,0
165,4,16,1.77,801,49490,15.60,3.95,1.76,-0.01,0
166,0,16,1.77,401,49891,15.60,3.95,1.76,-0.01,0
167,0,16,1.77,401,50292,15.69,3.96,1.76,-0.01,0
168,24,24,2.01,1235,51527,22.22,4.71,1.99,-0.02,0
169,1,24,2.02,210,51737,22.13,4.70,2.00,-0.02,0
170,1,24,2.03,501,52238,22.09,4.70,2.01,-0.02,0
171,0,24,2.02,401,52639,22.09,4.70,2.01,-0.01,0
172,6,24,2.08,1001,53640,22.15,4.71,2.06,-0.02,0
173,14,24,2.22,1801,55441,24.41,4.94,2.20,-0.02,0
174,4,24,2.26,801,56242,24.33,4.93,2.24,-0.02,0
175,5,24,2.31,901,57143,24.40,4.94,2.29,-0.02,0
176,11,24,2.42,1501,58644,24.94,4.99,2.40,-0.02,0
177,4,24,2.46,801,59445,24.74,4.97,2.44,-0.02,0
178,1,24,2.47,501,59946,24.62,4.96,2.45,-0.02,0
179,6,24,2.53,262,60208,24.76,4.98,2.50,-0.03,0
180,0,24,2.52,401,60609,24.76,4.98,2.50,-0.02,0
181,0,24,2.52,401,61010,24.76,4.98,2.50,-0.02,0
182,7,24,2.57,1101,62111,24.14,4.91,2.56,-0.01,0
183,15,24,2.72,673,62784,26.55,5.15,2.69,-0.03,0
184,8,24,2.80,1201,63985,26.64,5.16,2.77,-0.03,0
185,1,24,2.80,501,64486,26.51,5.15,2.78,-0.02,0
186,10,24,2.87,410,64896,26.94,5.19,2.87,0.00,0
187,1,24,2.88,501,65397,27.10,5.21,2.87,-0.01,0
188,1,24,2.89,501,65898,26.96,5.19,2.87,-0.02,0
189,0,24,2.89,401,66299,26.96,5.19,2.87,-0.02,0
190,0,24,2.86,401,66700,27.19,5.21,2.87,0.01,0
191,0,24,2.86,401,67101,27.19,5.21,2.87,0.01,0
192,1,24,2.86,501,67602,27.06,5.20,2.87,0.01,0
193,0,24,2.86,163,67765,27.35,5.23,2.87,0.01,0
194,0,24,2.86,53,67818,24.61,4.96,2.87,0.01,0
195,4,24,2.90,801,68619,24.35,4.93,2.87,-0.03,0
196,11,24,2.98,1501,70120,25.12,5.01,2.98,0.00,0
