# Experiment Results
# Name,C2_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,False
# Final Record,77
# Final Avg (last 100),34.27
# Overall Avg,27.80
# Overall Std,16.64
# Block Averages (per 100 eps),"5.20, 36.18, 31.74, 31.62, 34.27"
# --- Observational Notes ---
# Training Stability (avg variance),184.06
# Max Performance Drop (forgetting),5.78
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
235,37,77,34.20,786,127290,211.13,14.53,36.64,2.44,0
236,21,77,34.13,410,127700,211.99,14.56,36.64,2.51,0
237,24,77,34.14,515,128215,212.65,14.58,36.64,2.50,0
238,17,77,34.08,422,128637,214.45,14.64,36.64,2.56,0
239,19,77,33.99,358,128995,203.55,14.27,36.64,2.65,0
240,50,77,34.31,994,129989,208.69,14.45,36.64,2.33,0
241,31,77,34.37,562,130551,195.21,13.97,36.64,2.27,0
242,18,77,34.23,316,130867,198.41,14.09,36.64,2.41,0
243,35,77,34.13,867,131734,196.51,14.02,36.64,2.51,0
244,15,77,33.88,315,132049,196.52,14.02,36.64,2.76,0
245,58,77,33.95,1188,133237,211.39,14.54,36.64,2.69,0
246,38,77,34.02,905,134142,169.16,13.01,36.64,2.62,0
247,17,77,33.84,326,134468,169.93,13.04,36.64,2.80,0
248,20,77,33.61,426,134894,163.86,12.80,36.64,3.03,0
249,36,77,33.58,750,135644,164.81,12.84,36.64,3.06,0
250,33,77,33.66,702,136346,164.75,12.84,36.64,2.98,0
251,40,77,33.59,965,137311,138.28,11.76,36.64,3.05,0
252,33,77,33.49,746,138057,138.57,11.77,36.64,3.15,0
253,42,77,33.66,958,139015,136.01,11.66,36.64,2.98,0
254,51,77,33.83,1388,140403,144.35,12.01,36.64,2.81,0
255,23,77,33.75,418,140821,143.73,11.99,36.64,2.89,0
256,32,77,33.73,598,141419,143.05,11.96,36.64,2.91,0
257,33,77,33.79,583,142002,142.33,11.93,36.64,2.85,0
258,22,77,33.51,371,142373,133.45,11.55,36.64,3.13,0
259,54,77,33.66,1118,143491,145.35,12.06,36.64,2.98,0
260,32,77,33.87,602,144093,145.37,12.06,36.64,2.77,0
261,22,77,33.65,515,144608,146.53,12.11,36.64,2.99,0
262,30,77,33.63,571,145179,139.33,11.80,36.64,3.01,0
263,45,77,33.87,794,145973,138.13,11.75,36.64,2.77,0
264,41,77,33.90,988,146961,137.25,11.72,36.64,2.74,0
265,33,77,33.89,629,147590,128.94,11.36,36.64,2.75,0
266,38,77,33.92,831,148421,119.14,10.92,36.64,2.72,0
267,63,77,34.06,1525,149946,129.66,11.39,36.64,2.58,0
268,20,77,33.90,450,150396,133.08,11.54,36.64,2.74,0
269,30,77,33.78,705,151101,133.24,11.54,36.64,2.86,0
270,52,77,34.09,1015,152116,138.44,11.77,36.64,2.55,0
271,32,77,34.01,664,152780,138.45,11.77,36.64,2.63,0
272,38,77,34.06,734,153514,138.14,11.75,36.64,2.58,0
273,39,77,33.99,788,154302,130.25,11.41,36.64,2.65,0
274,44,77,33.90,849,155151,125.70,11.21,36.64,2.74,0
275,29,77,34.00,550,155701,125.29,11.19,36.64,2.64,0
276,40,77,34.05,975,156676,125.53,11.20,36.64,2.59,0
277,51,77,34.23,1230,157906,131.55,11.47,36.64,2.41,0
278,26,77,34.12,518,158424,132.09,11.49,36.64,2.52,0
279,42,77,34.17,944,159368,132.43,11.51,36.64,2.47,0
280,24,77,34.00,456,159824,134.08,11.58,36.64,2.64,0
281,19,77,33.57,305,160129,133.47,11.55,36.64,3.07,0
282,22,77,33.63,397,160526,135.37,11.63,36.64,3.01,0
283,46,77,33.37,1041,161567,136.11,11.67,36.64,3.27,0
284,30,77,33.27,559,162126,135.87,11.66,36.64,3.37,0
285,36,77,33.25,858,162984,135.76,11.65,36.64,3.39,0
286,45,77,33.47,1008,163992,134.84,11.61,36.64,3.17,0
287,47,77,33.55,964,164956,135.82,11.65,36.64,3.09,0
288,27,77,33.38,545,165501,130.72,11.43,36.64,3.26,0
289,29,77,33.09,584,166085,126.34,11.24,36.64,3.55,0
290,41,77,33.09,982,167067,122.55,11.07,36.64,3.55,0
291,36,77,32.88,737,167804,122.26,11.06,36.64,3.76,0
292,42,77,32.99,989,168793,117.25,10.83,36.64,3.65,0
293,34,77,33.13,711,169504,117.29,10.83,36.64,3.51,0
294,39,77,33.06,871,170375,108.95,10.44,36.64,3.58,0
295,13,77,32.92,314,170689,108.90,10.44,36.64,3.72,0
296,32,77,32.47,704,171393,108.89,10.44,36.64,4.17,0
297,21,77,32.27,486,171879,106.34,10.31,36.64,4.37,0
298,12,77,31.90,187,172066,112.39,10.60,36.64,4.74,0
299,7,77,31.67,145,172211,127.50,11.29,36.64,4.97,0
300,32,77,31.74,636,172847,127.57,11.29,36.64,4.90,0
301,16,77,31.23,280,173127,133.31,11.55,36.64,5.41,0
302,55,77,31.51,1262,174389,142.15,11.92,36.64,5.13,0
303,39,77,31.78,829,175218,141.39,11.89,36.64,4.86,0
304,31,77,31.73,617,175835,135.72,11.65,36.64,4.91,0
305,18,77,31.70,366,176201,138.36,11.76,36.64,4.94,0
306,18,77,31.52,390,176591,143.10,11.96,36.64,5.12,0
307,30,77,31.59,619,177210,143.32,11.97,36.64,5.05,0
308,9,77,31.16,209,177419,152.50,12.35,36.64,5.48,0
309,41,77,31.29,1001,178420,144.90,12.04,36.64,5.35,0
310,20,77,31.21,354,178774,148.09,12.17,36.64,5.43,0
311,31,77,31.24,661,179435,145.89,12.08,36.64,5.40,0
312,17,77,31.30,306,179741,150.61,12.27,36.64,5.34,0
313,44,77,31.60,872,180613,150.12,12.25,36.64,5.04,0
314,40,77,31.81,756,181369,149.80,12.24,36.64,4.83,0
315,29,77,31.99,601,181970,150.02,12.25,36.64,4.65,0
316,37,77,32.27,816,182786,149.81,12.24,36.64,4.37,0
317,39,77,32.53,746,183532,131.63,11.47,36.64,4.11,0
318,31,77,32.52,669,184201,128.80,11.35,36.64,4.12,0
319,20,77,32.40,482,184683,131.57,11.47,36.64,4.24,0
320,28,77,32.25,505,185188,123.51,11.11,36.64,4.39,0
321,56,77,32.47,1322,186510,135.41,11.64,36.64,4.17,0
322,33,77,32.53,612,187122,134.67,11.60,36.64,4.11,0
323,53,77,32.93,1146,188268,142.58,11.94,36.64,3.71,0
324,20,77,32.61,393,188661,142.37,11.93,36.64,4.03,0
325,28,77,32.49,493,189154,142.49,11.94,36.64,4.15,0
326,52,77,32.62,1167,190321,149.38,12.22,36.64,4.02,0
327,47,77,32.75,1087,191408,146.62,12.11,36.64,3.89,0
328,12,77,32.59,197,191605,153.64,12.40,36.64,4.05,0
329,33,77,32.65,745,192350,151.41,12.30,36.64,3.99,0
330,28,77,32.55,714,193064,150.57,12.27,36.64,4.09,0
331,40,77,32.77,748,193812,148.88,12.20,36.64,3.87,0
332,34,77,32.71,803,194615,147.04,12.13,36.64,3.93,0
333,23,77,32.71,386,195001,144.49,12.02,36.64,3.93,0
334,7,77,32.39,123,195124,156.24,12.50,36.64,4.25,0
335,55,77,32.57,1123,196247,167.08,12.93,36.64,4.07,0
336,23,77,32.59,439,196686,164.62,12.83,36.64,4.05,0
337,30,77,32.65,528,197214,159.39,12.62,36.64,3.99,0
338,19,77,32.67,394,197608,161.81,12.72,36.64,3.97,0
339,20,77,32.68,360,197968,163.93,12.80,36.64,3.96,0
340,16,77,32.34,293,198261,165.48,12.86,36.64,4.30,0
341,32,77,32.35,646,198907,164.80,12.84,36.64,4.29,0
342,33,77,32.50,655,199562,161.97,12.73,36.64,4.14,0
343,31,77,32.46,530,200092,161.61,12.71,36.64,4.18,0
344,35,77,32.66,668,200760,160.40,12.66,36.64,3.98,0
345,54,77,32.62,1153,201913,166.45,12.90,36.64,4.02,0
346,36,77,32.60,741,202654,167.05,12.92,36.64,4.04,0
347,32,77,32.75,643,203297,165.33,12.86,36.64,3.89,0
348,40,77,32.95,836,204133,159.95,12.65,36.64,3.69,0
349,35,77,32.94,846,204979,148.35,12.18,36.64,3.70,0
350,32,77,32.93,796,205775,148.35,12.18,36.64,3.71,0
351,24,77,32.77,460,206235,144.60,12.02,36.64,3.87,0
352,31,77,32.75,684,206919,133.62,11.56,36.64,3.89,0
353,39,77,32.72,1028,207947,133.62,11.56,36.64,3.92,0
354,34,77,32.55,619,208566,133.76,11.57,36.64,4.09,0
355,18,77,32.50,269,208835,133.76,11.57,36.64,4.14,0
356,50,77,32.68,1205,210040,136.70,11.69,36.64,3.96,0
357,26,77,32.61,556,210596,137.34,11.72,36.64,4.03,0
358,29,77,32.68,628,211224,126.82,11.26,36.64,3.96,0
359,37,77,32.51,814,212038,125.75,11.21,36.64,4.13,0
360,26,77,32.45,584,212622,123.52,11.11,36.64,4.19,0
361,37,77,32.60,780,213402,123.89,11.13,36.64,4.04,0
362,43,77,32.73,999,214401,121.02,11.00,36.64,3.91,0
363,29,77,32.57,618,215019,118.84,10.90,36.64,4.07,0
364,27,77,32.43,554,215573,118.37,10.88,36.64,4.21,0
365,27,77,32.37,631,216204,118.72,10.90,36.64,4.27,0
366,40,77,32.39,760,216964,119.45,10.93,36.64,4.25,0
367,33,77,32.09,700,217664,118.59,10.89,36.64,4.55,0
368,40,77,32.29,907,218571,119.69,10.94,36.64,4.35,0
369,23,77,32.22,461,219032,118.36,10.88,36.64,4.42,0
370,36,77,32.06,847,219879,118.14,10.87,36.64,4.58,0
371,51,77,32.25,1009,220888,113.98,10.68,36.64,4.39,0
372,16,77,32.03,312,221200,119.42,10.93,36.64,4.61,0
373,39,77,32.03,850,222050,111.68,10.57,36.64,4.61,0
374,21,77,31.80,485,222535,111.22,10.55,36.64,4.84,0
375,29,77,31.80,621,223156,111.07,10.54,36.64,4.84,0
376,36,77,31.76,698,223854,103.34,10.17,36.64,4.88,0
377,56,77,31.81,1246,225100,110.42,10.51,36.64,4.83,0
378,18,77,31.73,323,225423,106.34,10.31,36.64,4.91,0
379,49,77,31.80,1113,226536,111.96,10.58,36.64,4.84,0
380,24,77,31.80,524,227060,112.97,10.63,36.64,4.84,0
381,15,77,31.76,227,227287,117.52,10.84,36.64,4.88,0
382,36,77,31.90,757,228044,117.77,10.85,36.64,4.74,0
383,33,77,31.77,716,228760,116.20,10.78,36.64,4.87,0
384,25,77,31.72,462,229222,104.52,10.22,36.64,4.92,0
385,33,77,31.69,616,229838,94.12,9.70,36.64,4.95,0
386,26,77,31.50,514,230352,93.22,9.66,36.64,5.14,0
387,38,77,31.41,684,231036,93.83,9.69,36.64,5.23,0
388,42,77,31.56,990,232026,92.07,9.60,36.64,5.08,0
389,47,77,31.74,1113,233139,92.71,9.63,36.64,4.90,0
390,22,77,31.55,452,233591,89.29,9.45,36.64,5.09,0
391,32,77,31.51,639,234230,89.29,9.45,36.64,5.13,0
392,26,77,31.35,644,234874,90.33,9.50,36.64,5.29,0
393,3,77,31.04,37,234911,108.12,10.40,36.64,5.60,0
394,21,77,30.86,550,235461,110.62,10.52,36.64,5.78,0
395,15,77,30.88,242,235703,106.61,10.33,36.64,5.76,0
396,50,77,31.06,1122,236825,112.95,10.63,36.64,5.58,0
